Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
Malaria, pain_during_bowel_movements, dark_urine, bladder_discomfort, joint_pain, sweating, yellowish_skin, yellowing_of_eyes, fatigue, dehydration, cramps,itching, pus_filled_pimples, high_fever, weight_gain, excessive_hunger, palpitations, silver_like_dusting
hepatitis A, yellow_crust_ooze, mild_fever, anxiety, nausea, vomiting, phlegm, restlessness, swelled_lymph_nodes, joint_pain, muscle_weakness, lack_of_concentration, watering_from_eyes, blackheads, prominent_veins_on_calf, sunken_eyes, pain_behind_the_eyes, painful_walking
Alcoholic hepatitis, chills, burning_micturition, yellowish_skin, loss_of_balance, receiving_blood_transfusion, coma, mucoid_sputum, sinus_pressure, acidity, stomach_bleeding, ulcers_on_tongue, indigestion, redness_of_eyes, malaise, belly_pain, altered_sensorium, foul_smell_of urine
Heart attack, swollen_blood_vessels, sunken_eyes, swelled_lymph_nodes, polyuria, sinus_pressure, distention_of_abdomen, throat_irritation, indigestion, puffy_face_and_eyes, swelling_joints, muscle_pain, excessive_hunger, red_sore_around_nose, blackheads, mucoid_sputum, phlegm, knee_pain
Diabetes , excessive_hunger, constipation, visual_disturbances, palpitations, bladder_discomfort, weight_loss, continuous_sneezing, increased_appetite, coma, prominent_veins_on_calf, cramps, cold_hands_and_feets, irregular_sugar_level, acute_liver_failure, muscle_weakness, history_of_alcohol_consumption, indigestion
Cervical spondylosis, nodal_skin_eruptions, irritability, chills, hip_joint_pain, burning_micturition, lethargy, indigestion, dark_urine, fatigue, rusty_sputum, sunken_eyes, yellow_crust_ooze, fast_heart_rate, weight_gain, phlegm, skin_peeling, mood_swings
Allergy, inflammatory_nails, continuous_feel_of_urine, runny_nose, skin_peeling, spinning_movements, brittle_nails, abdominal_pain, rusty_sputum, blurred_and_distorted_vision, history_of_alcohol_consumption, extra_marital_contacts, weight_gain, nausea, swollen_blood_vessels, small_dents_in_nails, red_sore_around_nose, puffy_face_and_eyes
Bronchial Asthma, receiving_unsterile_injections, blurred_and_distorted_vision, obesity, continuous_feel_of_urine, ulcers_on_tongue, knee_pain, fluid_overload, fast_heart_rate, history_of_alcohol_consumption, cold_hands_and_feets, lack_of_concentration, palpitations, cough, passage_of_gases, phlegm, dark_urine, foul_smell_of urine
Alcoholic hepatitis, enlarged_thyroid, depression, mild_fever, cramps, continuous_feel_of_urine, swollen_blood_vessels, swelled_lymph_nodes, coma, swelling_joints, yellowing_of_eyes, runny_nose, muscle_wasting, dizziness, blister, mood_swings, history_of_alcohol_consumption, nausea
Osteoarthristis, spinning_movements, stomach_bleeding, joint_pain, muscle_weakness, irregular_sugar_level, swollen_blood_vessels, weight_loss, nausea, spotting_ urination, swollen_legs, slurred_speech, polyuria, congestion, yellow_crust_ooze, distention_of_abdomen, blackheads, stomach_pain
Hepatitis B, burning_micturition, blackheads, rusty_sputum, bruising, irritability, toxic_look_(typhos), bloody_stool, mood_swings, stiff_neck, shivering, muscle_weakness, chills, yellowish_skin, headache, stomach_bleeding, foul_smell_of urine, indigestion
Arthritis, polyuria, high_fever, continuous_sneezing, skin_peeling, swelled_lymph_nodes, back_pain, runny_nose, slurred_speech, increased_appetite, swollen_extremeties, dark_urine, weight_loss, redness_of_eyes, stiff_neck, hip_joint_pain, muscle_weakness, abdominal_pain
Dimorphic hemmorhoids(piles), muscle_weakness, toxic_look_(typhos), movement_stiffness, family_history, mood_swings, weakness_in_limbs, congestion, mucoid_sputum, cramps, cough, muscle_pain, acute_liver_failure, brittle_nails, lethargy, blurred_and_distorted_vision, skin_peeling, swelling_of_stomach
Pneumonia, loss_of_appetite, foul_smell_of urine, swollen_extremeties, skin_peeling, loss_of_smell, bloody_stool, yellowing_of_eyes, bladder_discomfort, rusty_sputum, prominent_veins_on_calf, malaise, headache, fluid_overload, palpitations, brittle_nails, mood_swings, puffy_face_and_eyes
Varicose veins, inflammatory_nails, anxiety, fluid_overload, increased_appetite, dizziness, belly_pain, toxic_look_(typhos), yellowish_skin, internal_itching, polyuria, stomach_pain, irritability, pain_during_bowel_movements, watering_from_eyes, blister, pain_behind_the_eyes, abnormal_menstruation
Varicose veins, passage_of_gases, continuous_feel_of_urine, dark_urine, scurring, unsteadiness, mild_fever, dizziness, mood_swings, redness_of_eyes, joint_pain, neck_pain, prominent_veins_on_calf, cramps, patches_in_throat, brittle_nails, small_dents_in_nails, distention_of_abdomen
Allergy, pain_in_anal_region, spotting_ urination, abdominal_pain, loss_of_smell, continuous_sneezing, coma, redness_of_eyes, lethargy, yellowish_skin, dehydration, mucoid_sputum, congestion, cramps, neck_pain, yellowing_of_eyes, weakness_of_one_body_side, spinning_movements
Migraine, fluid_overload, fast_heart_rate, loss_of_smell, extra_marital_contacts, receiving_blood_transfusion, spinning_movements, bloody_stool, weight_loss, blurred_and_distorted_vision, bladder_discomfort, mild_fever, shivering, yellow_crust_ooze, irregular_sugar_level, unsteadiness, muscle_wasting, scurring
AIDS, congestion, abnormal_menstruation, breathlessness, polyuria, internal_itching, dehydration, stiff_neck, cramps, yellow_crust_ooze, abdominal_pain, headache, stomach_pain, redness_of_eyes, vomiting, swollen_blood_vessels, prominent_veins_on_calf, obesity
Alcoholic hepatitis, rusty_sputum, distention_of_abdomen, throat_irritation, indigestion, depression, stiff_neck, swelling_of_stomach, pain_in_anal_region, belly_pain, visual_disturbances, congestion, obesity, neck_pain, watering_from_eyes, cramps,itching, burning_micturition
Common Cold, passage_of_gases, family_history, slurred_speech, mood_swings, spotting_ urination, abnormal_menstruation, irritability, red_spots_over_body, continuous_sneezing, inflammatory_nails, enlarged_thyroid, muscle_pain, distention_of_abdomen, neck_pain, joint_pain, visual_disturbances, weight_loss
Hepatitis C, nodal_skin_eruptions, swelled_lymph_nodes, swelling_joints, fast_heart_rate, scurring, continuous_sneezing, yellow_urine, muscle_pain, blackheads, patches_in_throat, continuous_feel_of_urine, unsteadiness, skin_peeling, excessive_hunger, dark_urine, red_spots_over_body, painful_walking
AIDS, internal_itching, prominent_veins_on_calf, foul_smell_of urine, restlessness, sunken_eyes, sweating, chills, depression, skin_rash, excessive_hunger, yellowing_of_eyes, continuous_sneezing, receiving_unsterile_injections, acute_liver_failure, yellowish_skin, constipation, redness_of_eyes
Varicose veins, high_fever, swollen_blood_vessels, stomach_bleeding, lethargy, extra_marital_contacts, restlessness, lack_of_concentration, back_pain, weight_loss, pain_during_bowel_movements, hip_joint_pain, muscle_weakness, joint_pain, distention_of_abdomen, palpitations, chills, visual_disturbances
Impetigo, foul_smell_of urine, movement_stiffness, blackheads, yellow_crust_ooze, spotting_ urination, sinus_pressure, stomach_pain, pain_behind_the_eyes, constipation, scurring, lethargy, weight_loss, distention_of_abdomen, stiff_neck, phlegm, blood_in_sputum, chest_pain
(vertigo) Paroymsal  Positional Vertigo, swelling_of_stomach, unsteadiness, sweating, lethargy, loss_of_appetite, fatigue, abdominal_pain, slurred_speech, congestion, excessive_hunger, hip_joint_pain, depression, skin_peeling, blood_in_sputum, blackheads, foul_smell_of urine, burning_micturition
Paralysis (brain hemorrhage), sweating, malaise, joint_pain, yellow_crust_ooze, obesity, nodal_skin_eruptions, fast_heart_rate, unsteadiness, neck_pain, bladder_discomfort, red_sore_around_nose, swelling_of_stomach, high_fever, bruising, belly_pain, extra_marital_contacts, spinning_movements
Arthritis, slurred_speech, receiving_blood_transfusion, yellow_urine, bloody_stool, cough, coma, bladder_discomfort, vomiting, family_history, swollen_extremeties, skin_rash, silver_like_dusting, sweating, continuous_feel_of_urine, back_pain, muscle_pain, stiff_neck
Cervical spondylosis, slurred_speech, swelled_lymph_nodes, dehydration, patches_in_throat, cramps, depression, nodal_skin_eruptions, scurring, throat_irritation, sunken_eyes, irregular_sugar_level, loss_of_appetite, cough, stiff_neck, muscle_wasting, small_dents_in_nails, pain_during_bowel_movements
Impetigo, lack_of_concentration, altered_sensorium, lethargy, muscle_weakness, receiving_blood_transfusion, painful_walking, inflammatory_nails, prominent_veins_on_calf, weakness_in_limbs, fast_heart_rate, sinus_pressure, abdominal_pain, dizziness, blackheads, stomach_pain, ulcers_on_tongue, blurred_and_distorted_vision
Pneumonia, movement_stiffness, back_pain, runny_nose, blackheads, muscle_wasting, sweating, nodal_skin_eruptions, altered_sensorium, swollen_legs, blood_in_sputum, joint_pain, small_dents_in_nails, family_history, skin_rash, stiff_neck, dischromic _patches, red_sore_around_nose
hepatitis A, bladder_discomfort, headache, palpitations, shivering, high_fever, cold_hands_and_feets, stiff_neck, cough, skin_rash, yellow_urine, bloody_stool, abnormal_menstruation, unsteadiness, swollen_extremeties, redness_of_eyes, joint_pain, acidity
Fungal infection, mild_fever, back_pain,itching, inflammatory_nails, painful_walking, small_dents_in_nails, loss_of_appetite, prominent_veins_on_calf, lack_of_concentration, red_sore_around_nose, runny_nose, diarrhoea, swelling_of_stomach, polyuria, high_fever, excessive_hunger, restlessness
Heart attack, irregular_sugar_level,itching, pain_during_bowel_movements, lethargy, neck_pain, acidity, continuous_sneezing, drying_and_tingling_lips, toxic_look_(typhos), swelling_of_stomach, bladder_discomfort, loss_of_smell, irritation_in_anus, hip_joint_pain, spinning_movements, yellowing_of_eyes, increased_appetite
Fungal infection, joint_pain, dark_urine, stomach_bleeding, belly_pain, sweating, palpitations, blood_in_sputum, spotting_ urination, foul_smell_of urine, stiff_neck, swelling_joints, irritability, blurred_and_distorted_vision, watering_from_eyes, sinus_pressure, dizziness, distention_of_abdomen
Hepatitis C, fluid_overload, nausea, acute_liver_failure, continuous_sneezing, distention_of_abdomen, bloody_stool, drying_and_tingling_lips, pain_in_anal_region, muscle_wasting, skin_rash, brittle_nails, diarrhoea, ulcers_on_tongue, throat_irritation, knee_pain, cramps, bruising
Tuberculosis, prominent_veins_on_calf, dehydration, abdominal_pain, throat_irritation, congestion, ulcers_on_tongue, muscle_wasting, yellow_urine, fast_heart_rate, brittle_nails, continuous_sneezing, unsteadiness, joint_pain, phlegm, scurring, nausea, mild_fever
Pneumonia, loss_of_smell, irregular_sugar_level, phlegm, muscle_pain, swollen_blood_vessels, silver_like_dusting, blood_in_sputum, coma, receiving_unsterile_injections, acidity, yellowing_of_eyes, distention_of_abdomen, nausea, pain_during_bowel_movements, acute_liver_failure, red_spots_over_body,itching
Chronic cholestasis, anxiety, yellowish_skin, blackheads, polyuria, stomach_bleeding, chills, spotting_ urination, irritation_in_anus, headache, toxic_look_(typhos), burning_micturition, abdominal_pain, family_history, muscle_weakness, cramps, weight_loss, diarrhoea
Hypothyroidism, diarrhoea, loss_of_balance, cold_hands_and_feets, continuous_feel_of_urine, excessive_hunger, chills, irregular_sugar_level, breathlessness, slurred_speech,itching, depression, red_sore_around_nose, stomach_pain, irritability, pain_in_anal_region, nausea, skin_peeling
Hepatitis C, bruising, bladder_discomfort, indigestion,itching, skin_peeling, chills, mood_swings, weakness_in_limbs, weight_gain, fluid_overload, enlarged_thyroid, spinning_movements, cramps, back_pain, abnormal_menstruation, acute_liver_failure, loss_of_smell
Cervical spondylosis, small_dents_in_nails,itching, abdominal_pain, acute_liver_failure, dehydration, chest_pain, knee_pain, inflammatory_nails, diarrhoea, runny_nose, muscle_weakness, constipation, mild_fever, toxic_look_(typhos), foul_smell_of urine, yellowing_of_eyes, yellow_urine
Tuberculosis, loss_of_smell, toxic_look_(typhos), coma, cough, neck_pain, sinus_pressure, stomach_pain, painful_walking, constipation, muscle_pain, swelling_of_stomach, indigestion,itching, bruising, increased_appetite, chills, visual_disturbances
hepatitis A, weight_gain, swollen_legs, acidity, joint_pain, ulcers_on_tongue, continuous_feel_of_urine, lack_of_concentration, shivering, nausea, bruising, slurred_speech, pain_behind_the_eyes, rusty_sputum, weakness_in_limbs, blood_in_sputum, pus_filled_pimples, puffy_face_and_eyes
Chronic cholestasis, loss_of_appetite, patches_in_throat, muscle_pain, dischromic _patches, cramps, high_fever, red_sore_around_nose, runny_nose, loss_of_smell, continuous_feel_of_urine, obesity, shivering, headache, internal_itching, movement_stiffness, abnormal_menstruation, vomiting
Drug Reaction, movement_stiffness, spotting_ urination, rusty_sputum, blackheads, swollen_legs, stomach_pain, headache, family_history, visual_disturbances, acute_liver_failure, swelled_lymph_nodes, mood_swings, loss_of_smell, restlessness, puffy_face_and_eyes, cold_hands_and_feets, shivering
Peptic ulcer diseae, extra_marital_contacts,itching, neck_pain, sweating, headache, pain_during_bowel_movements, sunken_eyes, distention_of_abdomen, dizziness, enlarged_thyroid, red_spots_over_body, small_dents_in_nails, congestion, irregular_sugar_level, abdominal_pain, lack_of_concentration, mild_fever
Allergy, blister, pain_in_anal_region, chest_pain, spotting_ urination, abnormal_menstruation, acute_liver_failure, polyuria, coma, rusty_sputum, small_dents_in_nails, restlessness, ulcers_on_tongue, toxic_look_(typhos), hip_joint_pain, cough, dizziness, mood_swings
Hypoglycemia, hip_joint_pain, weakness_in_limbs, abdominal_pain, fatigue, throat_irritation, joint_pain, blackheads, continuous_feel_of_urine, movement_stiffness, mood_swings, red_sore_around_nose, depression, indigestion, muscle_wasting, yellowish_skin, irregular_sugar_level, chest_pain
Hypertension , chest_pain, rusty_sputum, lethargy, passage_of_gases, knee_pain, painful_walking, bladder_discomfort, spinning_movements, blackheads, bruising, internal_itching, high_fever, stomach_pain, cold_hands_and_feets, shivering, cramps, altered_sensorium
Dengue, weakness_of_one_body_side, brittle_nails, nausea, pus_filled_pimples, puffy_face_and_eyes, cough, acute_liver_failure, shivering, altered_sensorium, muscle_wasting, back_pain, silver_like_dusting, spinning_movements, muscle_pain, receiving_unsterile_injections, spotting_ urination, weakness_in_limbs
Common Cold, runny_nose, depression, drying_and_tingling_lips, fatigue, skin_rash, bladder_discomfort, unsteadiness, mild_fever, distention_of_abdomen, constipation, polyuria, pain_in_anal_region, weakness_in_limbs, prominent_veins_on_calf, visual_disturbances, enlarged_thyroid, painful_walking
Migraine, restlessness, slurred_speech, red_spots_over_body, muscle_wasting, internal_itching, sweating, passage_of_gases, vomiting, pus_filled_pimples, headache, weight_loss, excessive_hunger, fast_heart_rate, acute_liver_failure, obesity, scurring, indigestion
